y_true,y_pred,proba_0,proba_1
1,1,0.36503902976878977,0.6349609702312102
1,1,0.37075275403676855,0.6292472459632314
1,1,0.3290951947617444,0.6709048052382556
0,1,0.37927608060393037,0.6207239193960696
1,1,0.3284709434105727,0.6715290565894273
1,1,0.35265157918281753,0.6473484208171825
0,1,0.33927987818055116,0.6607201218194488
1,1,0.3582045528709803,0.6417954471290197
1,1,0.35410334062433846,0.6458966593756615
1,1,0.3452680087015493,0.6547319912984507
1,1,0.36678069043333705,0.633219309566663
0,1,0.37610654552019573,0.6238934544798043
1,1,0.32827906439440613,0.6717209356055939
1,1,0.3354956958184221,0.6645043041815779
0,1,0.3406555938797565,0.6593444061202435
1,1,0.36001673235753384,0.6399832676424662
0,1,0.3527268426628959,0.6472731573371041
1,1,0.3673299305002464,0.6326700694997536
1,1,0.360216289951821,0.639783710048179
1,1,0.3654375053964505,0.6345624946035495
1,1,0.3626454821384135,0.6373545178615865
1,1,0.3290043338013623,0.6709956661986377
1,1,0.40062225277044816,0.5993777472295518
0,1,0.3268142359654085,0.6731857640345915
1,1,0.353358150716348,0.646641849283652
1,1,0.3431751366492317,0.6568248633507683
1,1,0.35840427233198446,0.6415957276680155
0,1,0.35479330143918997,0.64520669856081
1,1,0.34738342084294505,0.652616579157055
1,1,0.36239054503042545,0.6376094549695746
1,1,0.3476094749929506,0.6523905250070494
1,1,0.34726036255409176,0.6527396374459082
0,1,0.36222959322717785,0.6377704067728222
0,1,0.37170320400938917,0.6282967959906108
0,1,0.3862719327785278,0.6137280672214722
0,1,0.3967282476010927,0.6032717523989073
1,1,0.3731459566136379,0.6268540433863621
1,1,0.3747541299699718,0.6252458700300282
0,1,0.3621717181141312,0.6378282818858688
0,1,0.3274683475156325,0.6725316524843675
1,1,0.33797754321936424,0.6620224567806358
1,1,0.34381389302616505,0.656186106973835
1,1,0.38224466445631844,0.6177553355436816
0,1,0.3109380956088914,0.6890619043911086
0,1,0.3697717187390658,0.6302282812609342
1,1,0.37114486249805956,0.6288551375019404
1,1,0.35390873700010883,0.6460912629998912
0,1,0.3219726104517663,0.6780273895482337
1,1,0.38031334991751176,0.6196866500824882
1,1,0.35037082040421674,0.6496291795957833
1,1,0.36771726814967665,0.6322827318503234
0,1,0.33047469340130864,0.6695253065986914
1,1,0.36715518675366265,0.6328448132463373
0,1,0.33039294278335873,0.6696070572166413
1,1,0.4089552766901494,0.5910447233098506
0,1,0.319997089305494,0.680002910694506
1,1,0.3628034631400022,0.6371965368599978
0,1,0.37498547585494146,0.6250145241450585
1,1,0.3329139377129209,0.6670860622870791
0,1,0.3761664448234585,0.6238335551765415
0,1,0.36501957092173376,0.6349804290782662
1,1,0.3475094022169616,0.6524905977830384
1,1,0.3611540456403093,0.6388459543596907
0,1,0.3426762110239234,0.6573237889760766
1,1,0.36405879050350276,0.6359412094964972
0,1,0.3356434807825992,0.6643565192174008
1,1,0.33492860231663013,0.6650713976833699
0,1,0.3311166093679444,0.6688833906320556
1,1,0.3502094159250221,0.6497905840749779
1,1,0.343072538763619,0.656927461236381
1,1,0.3506647657981493,0.6493352342018507
0,1,0.3473580126177629,0.6526419873822371
1,1,0.34665291848101687,0.6533470815189831
0,1,0.3251163880024658,0.6748836119975342
0,1,0.3001551655507214,0.6998448344492786
1,1,0.3350062048896467,0.6649937951103533
1,1,0.3867699114481694,0.6132300885518306
1,1,0.30437638856050064,0.6956236114394994
1,1,0.328599858591232,0.671400141408768
0,1,0.34117530067361845,0.6588246993263815
0,1,0.35284896187871684,0.6471510381212832
1,1,0.37258805519646854,0.6274119448035315
1,1,0.34974522899506344,0.6502547710049366
0,1,0.3484111171146691,0.6515888828853309
0,1,0.3288602958428971,0.6711397041571029
0,1,0.3190870207566371,0.6809129792433629
1,1,0.3899997878185999,0.6100002121814001
0,1,0.34803543685000615,0.6519645631499938
1,1,0.35738352203073687,0.6426164779692631
0,1,0.34303090324372554,0.6569690967562745
1,1,0.36274122175910417,0.6372587782408958
1,1,0.37988289064303815,0.6201171093569618
1,1,0.35516165601322724,0.6448383439867728
1,1,0.38861819766238137,0.6113818023376186
1,1,0.33726980368251147,0.6627301963174885
1,1,0.3468002171069292,0.6531997828930708
0,1,0.3931808199585827,0.6068191800414173
0,1,0.34846157745822137,0.6515384225417786
1,1,0.357868421474557,0.642131578525443
0,1,0.3361600402637239,0.6638399597362761
1,1,0.33256877708000965,0.6674312229199904
1,1,0.36223877285027895,0.637761227149721
1,1,0.37600473903890175,0.6239952609610983
0,1,0.3699487341428932,0.6300512658571068
1,1,0.35176384716720166,0.6482361528327983
0,1,0.35272016383583604,0.647279836164164
0,1,0.3044605255314632,0.6955394744685368
1,1,0.3449211749063752,0.6550788250936248
0,1,0.3203353854202492,0.6796646145797508
0,1,0.3371803953142749,0.6628196046857251
1,1,0.32629461916428104,0.673705380835719
1,1,0.3095891404611124,0.6904108595388876
1,1,0.3554212444993269,0.6445787555006731
0,1,0.3392910693853448,0.6607089306146552
1,1,0.36001685416294205,0.639983145837058
1,1,0.3773264471591772,0.6226735528408228
0,1,0.337249951514773,0.662750048485227
1,1,0.3605246640356612,0.6394753359643388
0,1,0.3342036697181836,0.6657963302818164
0,1,0.3704819424037089,0.6295180575962911
1,1,0.32789721288165896,0.672102787118341
1,1,0.3276858125768397,0.6723141874231603
1,1,0.3336783107064727,0.6663216892935273
0,1,0.3088357951487214,0.6911642048512786
0,1,0.32650315675553954,0.6734968432444605
1,1,0.36738430177569603,0.632615698224304
1,1,0.3444783241408118,0.6555216758591882
1,1,0.3525804595022187,0.6474195404977813
1,1,0.3225133748235657,0.6774866251764343
1,1,0.3386359852368167,0.6613640147631833
1,1,0.3575220195323403,0.6424779804676597
0,1,0.3538327232256163,0.6461672767743837
1,1,0.39934286776980443,0.6006571322301956
1,1,0.41273754107588834,0.5872624589241117
1,1,0.3429472272174565,0.6570527727825435
1,1,0.3506353230929983,0.6493646769070017
0,1,0.32807653201631115,0.6719234679836888
1,1,0.37931196022283076,0.6206880397771692
0,1,0.3204092118660147,0.6795907881339853
0,1,0.37003855932726915,0.6299614406727309
0,1,0.36570562573659515,0.6342943742634048
1,1,0.3489211063946972,0.6510788936053028
1,1,0.3538715950083636,0.6461284049916364
0,1,0.3221762547594679,0.6778237452405321
1,1,0.3553216617823215,0.6446783382176785
1,1,0.3122866057528032,0.6877133942471968
0,1,0.34568924498129683,0.6543107550187032
0,1,0.3459405728107592,0.6540594271892408
1,1,0.34523193420564513,0.6547680657943549
0,1,0.2991015348601356,0.7008984651398644
1,1,0.3683872918439446,0.6316127081560554
0,1,0.37929660872863913,0.6207033912713609
1,1,0.3506305360594931,0.6493694639405069
0,1,0.37326083127147947,0.6267391687285205
1,1,0.36151716544239987,0.6384828345576001
1,1,0.2951869981815598,0.7048130018184402
0,1,0.3594712879000379,0.6405287120999621
1,1,0.33349475990801836,0.6665052400919816
1,1,0.33727646332892813,0.6627235366710719
1,1,0.3146587845561317,0.6853412154438683
1,1,0.3495600257972665,0.6504399742027335
1,1,0.3507381488798059,0.6492618511201941
1,1,0.3628928611752342,0.6371071388247658
1,1,0.43174420198275554,0.5682557980172445
1,1,0.3391457859753342,0.6608542140246658
0,1,0.33647276617766264,0.6635272338223374
0,1,0.37351696244781407,0.6264830375521859
0,1,0.374746841213221,0.625253158786779
0,1,0.37787840693935526,0.6221215930606447
0,1,0.35224082164518145,0.6477591783548186
1,1,0.40550652643516294,0.5944934735648371
0,1,0.35198653702368754,0.6480134629763125
0,1,0.33128597568181406,0.6687140243181859
1,1,0.35629240513628935,0.6437075948637107
0,1,0.37478862456774065,0.6252113754322594
0,1,0.3986340158265492,0.6013659841734508
1,1,0.3546176424417532,0.6453823575582468
1,1,0.33650125469866654,0.6634987453013335
1,1,0.3739862438629008,0.6260137561370992
1,1,0.34882928773589905,0.651170712264101
0,1,0.3386239088626375,0.6613760911373625
0,1,0.3630983442081568,0.6369016557918432
1,1,0.3546261747915376,0.6453738252084624
1,1,0.3759236144245137,0.6240763855754863
1,1,0.3658950679727332,0.6341049320272668
0,1,0.33955935189166075,0.6604406481083392
0,1,0.3009676358032023,0.6990323641967977
1,1,0.33738515468940156,0.6626148453105984
0,1,0.35264492563807215,0.6473550743619279
1,1,0.35671044359148074,0.6432895564085193
1,1,0.3508876960649432,0.6491123039350568
0,1,0.3411570558247671,0.6588429441752329
1,1,0.32565204426658534,0.6743479557334147
1,1,0.3457414675725964,0.6542585324274036
1,1,0.3522151334357566,0.6477848665642434
1,1,0.31430483091152184,0.6856951690884782
1,1,0.37678525589611367,0.6232147441038863
1,1,0.3175459654746904,0.6824540345253096
1,1,0.36195434900872037,0.6380456509912796
1,1,0.33574071195872124,0.6642592880412788
0,1,0.3519074277458436,0.6480925722541564
1,1,0.35816060184014953,0.6418393981598505
0,1,0.3930287741664312,0.6069712258335688
0,1,0.3156986130039936,0.6843013869960064
0,1,0.33932281366167416,0.6606771863383258
1,1,0.3488589067204241,0.6511410932795759
0,1,0.3698614281206021,0.6301385718793979
1,1,0.3513009695351321,0.6486990304648679
1,1,0.37527943723378265,0.6247205627662173
0,1,0.3485442613449976,0.6514557386550024
0,1,0.34867925565332225,0.6513207443466777
1,1,0.36168223369080155,0.6383177663091985
1,1,0.37401741707399727,0.6259825829260027
1,1,0.3490783912136418,0.6509216087863582
1,1,0.36710990357076834,0.6328900964292317
1,1,0.3458145447728318,0.6541854552271682
1,1,0.3453608159188113,0.6546391840811887
1,1,0.36824752885157497,0.631752471148425
1,1,0.3364992741822964,0.6635007258177036
1,1,0.38204510190696295,0.617954898093037
0,1,0.3492483590074279,0.6507516409925721
0,1,0.3575665157225072,0.6424334842774928
1,1,0.3602691142572554,0.6397308857427446
0,1,0.33262774241179194,0.6673722575882081
0,1,0.33681443661018007,0.6631855633898199
0,1,0.3614817707661716,0.6385182292338284
1,1,0.306919936910255,0.693080063089745
1,1,0.39771101891206984,0.6022889810879302
1,1,0.468678894417737,0.531321105582263
1,1,0.3961283516724948,0.6038716483275052
1,1,0.3445001740825834,0.6554998259174166
1,1,0.33517762710921184,0.6648223728907882
0,1,0.3809432975884458,0.6190567024115542
1,1,0.3605012392912835,0.6394987607087165
1,1,0.3739650384117428,0.6260349615882572
0,1,0.3094668713643779,0.6905331286356221
1,1,0.327721952531309,0.672278047468691
1,1,0.33479859622156627,0.6652014037784337
0,1,0.32434808005627946,0.6756519199437205
0,1,0.3271337979520148,0.6728662020479852
0,1,0.3470714055019961,0.6529285944980039
0,1,0.3649793269235164,0.6350206730764836
0,1,0.3251392199445129,0.6748607800554871
1,1,0.3531652592142007,0.6468347407857993
0,1,0.35132493556459843,0.6486750644354016
1,1,0.36706585482750564,0.6329341451724944
0,1,0.3317061878765254,0.6682938121234746
1,1,0.34059743016460686,0.6594025698353931
1,1,0.3532641599932982,0.6467358400067018
0,1,0.3327832969923816,0.6672167030076184
0,1,0.38548905365971464,0.6145109463402854
1,1,0.3474690598427954,0.6525309401572046
0,1,0.34306307281852444,0.6569369271814756
1,1,0.3465126272046072,0.6534873727953928
0,1,0.3278009775536652,0.6721990224463348
1,1,0.3660902615950674,0.6339097384049326
1,1,0.35466821193409626,0.6453317880659037
1,1,0.3970690684579602,0.6029309315420398
0,1,0.3900838591924203,0.6099161408075797
0,1,0.3713564882190492,0.6286435117809508
0,1,0.32378332347615524,0.6762166765238448
0,1,0.36123960047590353,0.6387603995240965
1,1,0.3528820604405565,0.6471179395594435
1,1,0.36060737816543553,0.6393926218345645
1,1,0.3386764578228695,0.6613235421771305
0,1,0.35440776881421654,0.6455922311857835
1,1,0.34645568230429,0.65354431769571
1,1,0.3288538865295848,0.6711461134704152
1,1,0.37168626988061515,0.6283137301193849
1,1,0.33535279950015473,0.6646472004998453
1,1,0.34228906742039245,0.6577109325796076
1,1,0.3484322901126926,0.6515677098873074
1,1,0.36431993090881043,0.6356800690911896
1,1,0.34436761089615253,0.6556323891038475
1,1,0.3624007629714979,0.6375992370285021
1,1,0.3753828615475946,0.6246171384524054
0,1,0.3341669933459641,0.6658330066540359
1,1,0.3510721815066177,0.6489278184933823
0,1,0.35347862274969966,0.6465213772503003
1,1,0.35925206045831737,0.6407479395416826
1,1,0.3602305634431331,0.6397694365568669
1,1,0.3678050126410356,0.6321949873589644
1,1,0.3410217744828907,0.6589782255171093
0,1,0.358899503037426,0.641100496962574
1,1,0.3409096422119271,0.6590903577880729
1,1,0.347155363236495,0.652844636763505
1,1,0.3433213211676919,0.6566786788323081
0,1,0.34129934640050796,0.658700653599492
0,1,0.35860822184889496,0.641391778151105
1,1,0.3696762539680576,0.6303237460319424
1,1,0.3621146601047357,0.6378853398952643
1,1,0.3335617708231615,0.6664382291768385
1,1,0.3353977518886867,0.6646022481113133
0,1,0.36137388157795314,0.6386261184220469
0,1,0.37229231709426347,0.6277076829057365
0,1,0.3891996189252944,0.6108003810747056
1,1,0.32991268915012684,0.6700873108498732
0,1,0.36535427784735053,0.6346457221526495
1,1,0.3394572675440961,0.6605427324559039
0,1,0.349469028705088,0.650530971294912
1,1,0.3653584317266656,0.6346415682733344
1,1,0.3367367511608561,0.6632632488391439
1,1,0.34911283920892133,0.6508871607910787
0,1,0.33530146357837054,0.6646985364216295
1,1,0.371703409764778,0.628296590235222
0,1,0.34865757222673355,0.6513424277732665
1,1,0.3355958150035726,0.6644041849964274
1,1,0.367602025349959,0.632397974650041
1,1,0.34340660915604737,0.6565933908439526
1,1,0.3623203609718514,0.6376796390281486
0,1,0.33730554586812955,0.6626944541318704
1,1,0.3626230756824854,0.6373769243175146
0,1,0.3451688137327762,0.6548311862672238
1,1,0.3976092754104882,0.6023907245895118
1,1,0.33507551723860607,0.6649244827613939
1,1,0.38965446412996907,0.6103455358700309
1,1,0.3607401595847244,0.6392598404152756
0,1,0.3588663109770187,0.6411336890229813
1,1,0.35213183934869086,0.6478681606513091
1,1,0.38149288409665705,0.618507115903343
0,1,0.3457987871309325,0.6542012128690675
1,1,0.3509966495046152,0.6490033504953848
1,1,0.3664481108351946,0.6335518891648054
1,1,0.32926128515765796,0.670738714842342
1,1,0.34371360592922406,0.6562863940707759
1,1,0.34707183386850615,0.6529281661314938
0,1,0.37096539136353834,0.6290346086364617
1,1,0.34312666033540296,0.656873339664597
1,1,0.3553719001685014,0.6446280998314986
1,1,0.35561129824989146,0.6443887017501085
0,1,0.35195461012826046,0.6480453898717395
1,1,0.3727819418631837,0.6272180581368163
0,1,0.3268950752266594,0.6731049247733406
0,1,0.3239592611699239,0.6760407388300761
1,1,0.34901059649598465,0.6509894035040154
0,1,0.3659704788793291,0.6340295211206709
1,1,0.3872078663861048,0.6127921336138952
1,1,0.3081461183464671,0.6918538816535329
1,1,0.3398442045777985,0.6601557954222015
1,1,0.3790779089452533,0.6209220910547467
1,1,0.3638405828980905,0.6361594171019095
0,1,0.38141804399760637,0.6185819560023936
1,1,0.34815608719406244,0.6518439128059376
1,1,0.34505126409244413,0.6549487359075559
1,1,0.3492009446647608,0.6507990553352392
1,1,0.35086144270561825,0.6491385572943817
1,1,0.34882778512321966,0.6511722148767803
1,1,0.34624693058288236,0.6537530694171176
0,1,0.335839910261716,0.664160089738284
0,1,0.3661209623500292,0.6338790376499708
1,1,0.3552542804653879,0.6447457195346121
1,1,0.3126627808892458,0.6873372191107542
1,1,0.3449943125037448,0.6550056874962552
0,1,0.3789469628717671,0.6210530371282329
0,1,0.34608101643266986,0.6539189835673301
0,1,0.3410514710230569,0.6589485289769431
1,1,0.3382070194487652,0.6617929805512348
1,1,0.3381077125312718,0.6618922874687282
0,1,0.3520445485994671,0.6479554514005329
1,1,0.3679575317729893,0.6320424682270107
1,1,0.33458993049088115,0.6654100695091189
1,1,0.3480282002585835,0.6519717997414165
1,1,0.35384088631128274,0.6461591136887173
0,1,0.355504289754919,0.644495710245081
0,1,0.3297571593496935,0.6702428406503065
1,1,0.3575368746661174,0.6424631253338826
1,1,0.34541802490823814,0.6545819750917619
1,1,0.3612635431264072,0.6387364568735928
0,1,0.37345708760496976,0.6265429123950302
1,1,0.3331190460360106,0.6668809539639894
0,1,0.322252981644648,0.677747018355352
1,1,0.3631009767150434,0.6368990232849566
1,1,0.3772249798516045,0.6227750201483955
0,1,0.33075485045477615,0.6692451495452238
0,1,0.33837152694892103,0.661628473051079
1,1,0.32105820818474795,0.678941791815252
1,1,0.3203720330360468,0.6796279669639532
1,1,0.3576775610087016,0.6423224389912984
1,1,0.34419969124788596,0.655800308752114
1,1,0.36512118657106973,0.6348788134289303
1,1,0.3185093812303902,0.6814906187696098
0,1,0.32364025048463463,0.6763597495153654
1,1,0.33170355591334966,0.6682964440866503
1,1,0.3702014739819852,0.6297985260180148
0,1,0.36808143123373716,0.6319185687662628
1,1,0.29299247607081025,0.7070075239291898
0,1,0.34863474269391714,0.6513652573060829
1,1,0.34902717682835394,0.6509728231716461
1,1,0.3426054275531282,0.6573945724468718
1,1,0.34844255225577025,0.6515574477442297
0,1,0.3592787917397976,0.6407212082602024
0,1,0.3495250879263606,0.6504749120736394
1,1,0.34138086034956416,0.6586191396504358
1,1,0.35650173380542627,0.6434982661945737
0,1,0.34497992181032644,0.6550200781896736
1,1,0.3503690768897022,0.6496309231102978
1,1,0.35130121248265145,0.6486987875173486
1,1,0.32467508537440304,0.675324914625597
1,1,0.3332042765361186,0.6667957234638814
1,1,0.32376954515411294,0.6762304548458871
1,1,0.326403951697103,0.673596048302897
1,1,0.36357052982674565,0.6364294701732544
1,1,0.3479062721526134,0.6520937278473866
1,1,0.3489057356636873,0.6510942643363127
0,1,0.3796021587390106,0.6203978412609894
0,1,0.34422176179672126,0.6557782382032787
1,1,0.3618214120202179,0.6381785879797821
1,1,0.3292796537837671,0.6707203462162329
1,1,0.3848976245807232,0.6151023754192768
1,1,0.3554305222630977,0.6445694777369023
0,1,0.3303097252873285,0.6696902747126715
1,1,0.3549507740629233,0.6450492259370767
1,1,0.3310026699388897,0.6689973300611103
1,1,0.33223614467836615,0.6677638553216338
0,1,0.3363673998013047,0.6636326001986953
1,1,0.3440794487983685,0.6559205512016315
1,1,0.38234451270009306,0.6176554872999069
1,1,0.3489509797541046,0.6510490202458954
1,1,0.34112179772141094,0.6588782022785891
0,1,0.3346784306060989,0.6653215693939011
1,1,0.36166588278888023,0.6383341172111198
0,1,0.4141007787286223,0.5858992212713777
1,1,0.3407996550911915,0.6592003449088085
1,1,0.3998560341625128,0.6001439658374872
1,1,0.3580922954973731,0.6419077045026269
0,1,0.36577018298153485,0.6342298170184651
1,1,0.33129514872780785,0.6687048512721921
1,1,0.3397434479300633,0.6602565520699367
1,1,0.39078987991853853,0.6092101200814615
1,1,0.3470782588384632,0.6529217411615368
1,1,0.319143489580763,0.680856510419237
0,1,0.3468517380742613,0.6531482619257387
0,1,0.3494942254312453,0.6505057745687547
0,1,0.35299907081933846,0.6470009291806615
1,1,0.3725096308505339,0.6274903691494661
1,1,0.3408190549210114,0.6591809450789886
1,1,0.34341558445647646,0.6565844155435235
0,1,0.32652780794556513,0.6734721920544349
0,1,0.3454409762728168,0.6545590237271832
0,1,0.35112746588088195,0.648872534119118
1,1,0.36184359114617526,0.6381564088538247
1,1,0.3553795368694478,0.6446204631305522
1,1,0.3455264766707671,0.6544735233292329
1,1,0.3611458611356759,0.6388541388643241
0,1,0.3461230810202264,0.6538769189797736
1,1,0.314766470383951,0.685233529616049
1,1,0.35356845512470625,0.6464315448752938
1,1,0.34246438303841986,0.6575356169615801
0,1,0.3589962654940224,0.6410037345059776
1,1,0.3766747814879108,0.6233252185120892
0,1,0.32060870360939575,0.6793912963906042
1,1,0.3604370790909215,0.6395629209090785
0,1,0.34598046335656507,0.6540195366434349
1,1,0.37522033584846337,0.6247796641515366
0,1,0.34221839890567873,0.6577816010943213
0,1,0.36262033533344173,0.6373796646665583
0,1,0.36717669029616806,0.6328233097038319
1,1,0.35614201718276783,0.6438579828172322
1,1,0.36155966066501344,0.6384403393349866
1,1,0.3571754081549172,0.6428245918450828
1,1,0.35959279344580264,0.6404072065541974
1,1,0.29034822870653454,0.7096517712934655
1,1,0.3287020769597754,0.6712979230402246
0,1,0.334501615894667,0.665498384105333
1,1,0.30438120387687784,0.6956187961231222
1,1,0.35668046544593535,0.6433195345540647
1,1,0.37528112928695756,0.6247188707130424
1,1,0.40472576134388494,0.5952742386561151
1,1,0.33493746014033265,0.6650625398596673
0,1,0.3484965639902422,0.6515034360097578
0,1,0.36733847044525236,0.6326615295547476
1,1,0.3366930943147365,0.6633069056852635
1,1,0.35691812945356527,0.6430818705464347
1,1,0.37462389064169743,0.6253761093583026
0,1,0.35932041095787215,0.6406795890421279
1,1,0.34090280604664114,0.6590971939533589
1,1,0.3632277121139055,0.6367722878860945
0,1,0.3305717268394599,0.6694282731605401
1,1,0.3778655373492241,0.6221344626507759
0,1,0.32289879101039143,0.6771012089896086
1,1,0.38170891983967103,0.618291080160329
1,1,0.3596331087810938,0.6403668912189062
1,1,0.35147713869174935,0.6485228613082507
1,1,0.35823565206641006,0.6417643479335899
0,1,0.3504583352067805,0.6495416647932195
1,1,0.3680960021858509,0.6319039978141491
1,1,0.344368265183999,0.655631734816001
1,1,0.3482384259292951,0.6517615740707049
1,1,0.33304440258434587,0.6669555974156541
1,1,0.38996026477962575,0.6100397352203742
1,1,0.3302890485190858,0.6697109514809142
1,1,0.3459581330911847,0.6540418669088153
0,1,0.2965873199841119,0.7034126800158881
1,1,0.348608350805207,0.651391649194793
0,1,0.33727251349574217,0.6627274865042578
1,1,0.3611952281831413,0.6388047718168587
1,1,0.35152211604381567,0.6484778839561843
1,1,0.3562038528376207,0.6437961471623793
0,1,0.34036767926265965,0.6596323207373403
1,1,0.3511223672810574,0.6488776327189426
1,1,0.34521180681937236,0.6547881931806276
1,1,0.35363933774313494,0.6463606622568651
0,1,0.3391982150358711,0.6608017849641289
